"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","responses","stimulus","button_pressed","key_press","response","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","reason","gender_other","preview","country","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
890,"cog_load","2839.900000000198","""","survey-text",53,327516,"0.0-6.0","5ea00fd3dc4409000ab95048","618c128dfba7721f72bf2b15","618cb4345a0c4812a6d1fd75","e06scuacqay512u","69",1,2170.20000000002,1,26689.9,"1","13555.5999999999",1,0,0,"0",8,25514.7,"Incest","cog_load",2,"12922.199999999953",1,0,0,"3","{""Q0"":""No""}","""","""","""","""",3,1,0,1,0,0,1,0,0,1,"2",1,0,0,2,"6360.999999999884",1,0,0,"1",3,"No","3","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","reason","unstated","no reason","no reason","no reason",FALSE
906,"cog_load","4840.699999988079","""","survey-text",66,364123,"0.0-6.0","5ea00ffe7c99c7000a8aac2d","618c128dfba7721f72bf2b15","618cba03cebcb87b027505a6","o4rg9j5wb7fcyuz","75",1,2717.40000000596,4,15933.099999994,"0","5816",0,2,0,"1",8,28670.599999994,"Heinz","cog_load",2,"6631.300000011921",0,2,0,"2","{""Q0"":""no""}","""","""","""","""",3,0,1,1,1,0,1,0,0,0,"1",1,0,0,3,"6871.100000008941",1,0,0,"1",3,"no",NA,"NA",NA,"UK",2,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,2,"unstated","no reason","no reason","reason","no reason","unstated","no reason","no reason","reason",FALSE
179,"cog_load","2958","debriefing_form.html","external-html",60,1067070,"0.0-7.0","5ea01111a85f0c000a22f0f5","618c128dfba7721f72bf2b2c","618c3a02398bc4f0ade3bf30","c7a94rczgabq5ld","25",1,1792,1,21751,"0","8975",1,0,0,"1",8,22679,"Incest","cog_load",6,"15089",1,0,0,"3","""","""","""","""","""",5,1,1,1,0,1,1,1,1,1,"0",0,2,0,5,"15634",1,0,0,"1",3,"no",NA,"NA",NA,"UK",1,1,2,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
926,"control","53057","debriefing_form.html","external-html",27,331845,"0.0-7.0","5ea03a16920135000cca59f7","618c128dfba7721f72bf2b03","618cbef072d1d77a9056e885","w6zttel09ok8l5x","51",0,1943,4,34397,NA,"22558",NA,NA,NA,NA,8,20322,"Incest","control",1,"16771",1,0,0,NA,"""","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"8415.000000000058",1,0,0,NA,7,"No","Social mores have defined what is acceptable behaviours and one of those is not to have sex with a family member","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
618,"cog_load","3557.5","""","survey-text",60,287230,"0.0-6.0","5ea03adbaf097905ae0ecdd6","618c128dfba7721f72bf2b1b","618c584b4b39cf7dff585dd9","t870gcunmxhbe88","61",0,6932.5,4,8490.40000000037,"2","4165.29999999888",0,2,0,"1",8,22290.7999999989,"Heinz","cog_load",2,"9840.700000001118",1,0,0,"1","{""Q0"":""no""}","""","""","""","""",7,0,1,0,0,0,0,0,1,0,"2",1,0,0,1,"7981.0999999996275",1,0,0,"1",7,"no","1","NA",NA,"UK",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","not wrong","wrong","wrong",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,4,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
899,"cog_load","4995","""","survey-text",52,522678,"0.0-6.0","5ea06ebdb2b268027024a0f7","618c128dfba7721f72bf2b15","618cb7ee126416e974aedeec","424mkk51u71hyux","64",1,1883,1,34317,"2","10064",1,0,0,"0",8,63867,"Heinz","cog_load",5,"10232.999999999942",1,0,0,"0","{""Q0"":""no""}","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"1",1,0,0,3,"14302",1,0,0,"0",6,"No",NA,"NA",NA,"UK",1,1,1,1,"right","wrong","It's wrong but I can't think of a reason.","not wrong","wrong","wrong","wrong","wrong","wrong",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
860,"control","8957","""","survey-text",26,310759,"0.0-6.0","5ea0768bb1197303d15208a3","618c128dfba7721f72bf2b1b","618ca934dac58c80093495df","pqyhxe3o1dcpwzw","60",0,3297,4,12601,NA,"16488",NA,NA,NA,NA,8,23932,"Heinz","control",2,"8124.000000000015",1,0,0,NA,"{""Q0"":""No""}","""","""","""","""",7,0,0,0,0,1,0,0,0,0,"2",1,0,0,2,"5975",1,0,0,NA,7,"No","There has to be compassion, some human kindness over profit.","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","wrong","wrong","wrong",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
430,"control","53628","debriefing_form.html","external-html",27,492103,"0.0-7.0","5ea088d54f72a206761c0dc4","618c128dfba7721f72bf2b1b","618c49d8b874a8990ec90027","5naojdtna680klx","76",0,2922,1,15005,NA,"14298",NA,NA,NA,NA,8,41405,"Incest","control",1,"10384",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"6738.999999999942",1,0,0,NA,7,"No","They are brother and sister and it is against the Christian religion and I believe it to be against most other religions for siblings to have a sexual relationship","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
466,"control","4345","""","survey-text",25,186303,"0.0-6.0","5ea1635872cd2a00080ab636","618c128dfba7721f72bf2b15","618c4c7abd42d986003f4da5","rczj0vbs9w1ovne","68",1,2628,4,24230,NA,"6537",NA,NA,NA,NA,3,27190,"Incest","control",6,"10689",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",7,0,1,0,0,1,0,0,1,0,"0",1,0,0,7,"4649",1,0,0,NA,7,"No",NA,"NA",NA,"UK",NA,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
924,"cog_load","2740.10000000149","debriefing_form.html","external-html",61,275000,"0.0-7.0","5ea19c748809ad05af2d33d1","618c128dfba7721f72bf2b15","618cbdd003b0bdd04a944295","ypd3zn2zwnv28lt","64",1,1451.10000000149,1,9037.5,"2","11283.799999997",1,0,0,"0",8,10023.200000003,"Heinz","cog_load",1,"8714.69999999553",0,2,0,"2","""","""","""","""","""",6,0,1,1,0,0,0,0,0,0,"2",1,0,0,6,"13250.5",1,0,0,"1",6,"No","Breaking the law is wrong","NA",NA,"UK",1,2,1,1,"wrong","right","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","not wrong",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,TRUE,3,"unstated","no reason","reason","reason","reason","unstated","no reason","reason","reason",FALSE
937,"cog_load","4886.70000000298","""","survey-text",59,474989,"0.0-6.0","5ea20fd571038c119083a8df","618c128dfba7721f72bf2b0c","618cd9dbb4d2e2bf1b2dd468","qmvcbvv20b9pwjk","64",0,1679.70000000298,4,25692.5,"1","12936.599999994",0,2,0,"1",8,34338.8999999911,"Heinz","cog_load",2,"15814",1,0,0,"2","{""Q0"":""No""}","""","""","""","""",5,0,1,0,1,0,0,1,0,0,"0",1,0,0,6,"18224.19999998808",1,0,0,"1",6,"No",NA,"NA",NA,"UK",2,1,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","wrong","wrong","not wrong","not wrong",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
778,"control","49764.90000009537","debriefing_form.html","external-html",26,440368,"0.0-7.0","5ea29c5cad06661b01230684","618c128dfba7721f72bf2b1b","618c804f778a1052f0e7d783","wwrac7x9qnt5az4","75",0,2673.5,1,18358.5,NA,"19082.5",NA,NA,NA,NA,8,43246.5999999046,"Heinz","control",2,"22090.5",1,0,0,NA,"""","""","""","""","""",6,0,1,1,0,0,1,0,0,1,"1",1,0,0,2,"9821.599999904633",1,0,0,NA,6,"no",NA,"NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
469,"cog_load","3643","""","survey-text",59,439282,"0.0-6.0","5ea2ad7fbe25990115315611","618c128dfba7721f72bf2b11","618c4cbe00a35576f4299e3d","mwb6pxap7cycg6k","48",0,1526,4,14780.200000003,"0","12610.3999999985",1,0,0,"1",8,27609.700000003,"Incest","cog_load",1,"12308.19999999553",0,2,0,"2","{""Q0"":""NO""}","""","""","""","""",6,1,0,2,0,0,2,0,0,2,"1",1,0,0,1,"6937",1,0,0,"1",6,"NO",NA,"NA",NA,"UK",1,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
170,"control","2862.199999988079","debriefing_form.html","external-html",27,197041,"0.0-7.0","5ea552d5838a645292f26cfd","618c128dfba7721f72bf2b28","618c39a43e155a993aa600b3","v9ef16qu9gwexh9","34",1,1595.10000002384,1,12335.6000000238,NA,"16182",NA,NA,NA,NA,8,27913.6000000238,"Trolley","control",4,"11691",1,0,0,NA,"""","""","""","""","""",5,0,1,1,0,1,1,0,1,1,"2",1,0,0,3,"3180.399999976158",1,0,0,NA,5,"no","You shouldn't take someone's life","NA",NA,"UK",NA,1,1,1,"neutral","wrong","It's wrong and I can provide a valid reason.","not wrong","not wrong","not wrong","not wrong","wrong","wrong",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","no reason","no reason","no reason","reason","unstated","no reason","no reason","no reason",FALSE
855,"control","3854.600000023842","""","survey-text",25,240621,"0.0-6.0","5ea55df76205ad53a793bc01","618c128dfba7721f72bf2b15","618ca7271680623e4ee63ed6","djhxd44qygt31oo","58",1,1843,1,16808.8000000715,NA,"23749",NA,NA,NA,NA,8,45223.7999999523,"Trolley","control",1,"6787.600000023842",1,0,0,NA,"{""Q0"":""No""}","""","""","""","""",6,0,1,1,0,1,1,0,1,1,"1",1,0,0,1,"10013.299999952316",1,0,0,NA,5,"No",NA,"NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
701,"cog_load","37334.70000000298","""","survey-text",59,489743,"0.0-6.0","5ea577076df53001cfd25994","618c128dfba7721f72bf2b15","618c658bca6fefb2ecfed5b9","xfd0b5ewayla8g9","63",1,1800,1,19730.200000003,"2","9183.5",0,2,0,"1",8,43830,"Heinz","cog_load",2,"11025.60000000149",1,0,0,"2","{""Q0"":""It is a sad and difficult situation""}","""","""","""","""",6,0,1,0,1,0,0,0,0,0,"0",1,0,0,7,"9296.099999997765",1,0,0,"1",6,"No",NA,"NA",NA,"UK",2,1,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","wrong","wrong","not wrong","not wrong",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
547,"control","3678.5999999046326","""","survey-text",24,118737,"0.0-5.0","5ea597859b1fb6594ac2b470","618c128dfba7721f72bf2b1c","618c52d827ef568f188c68b1","3hzspk39nskra4m","20",1,1253.79999995232,1,9379.70000004768,NA,"6717.39999997616",NA,NA,NA,NA,8,20823.2000000477,"Jennifer","control",5,"5444.899999976158",1,0,0,NA,"{""Q0"":""no""}","""","""","""","""",3,0,1,0,0,1,0,0,1,0,"0",1,0,0,6,"4731.799999952316",1,0,0,NA,5,"no",NA,"NA",NA,"UK",NA,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
81,"control","12173.999999999985","debriefing_form.html","external-html",27,130085,"0.0-7.0","5ea8346c071ad806fc1f7e60","618c128dfba7721f72bf2b0e","618c301e14a79797563986f7","ljykwe963bmqyz0","27",0,1438,1,12680,NA,"3647",NA,NA,NA,NA,6,10343,"Jennifer","control",1,"3385",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,1,0,0,"2",1,0,0,1,"5337",1,0,0,NA,7,"No","It is morally wrong and completely unethical to eat another human being.","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
137,"control","24589","""","survey-text",26,449429,"0.0-6.0","5ea88915088acf2d9393df43","618c128dfba7721f72bf2b34","618c36902e4bf6fd14b4849b","el52cbmooh8wbfu","32",0,2198,1,27609,NA,"18871",NA,NA,NA,NA,8,51470,"Heinz","control",5,"17073",1,0,0,NA,"{""Q0"":""I don’t think there’s an easy answer , it’s a lose lose situation really! ""}","""","""","""","""",2,0,0,0,0,0,0,0,0,0,"2",1,0,0,5,"13743.999999999942",1,0,0,NA,3,"No","I think it’s wrong because even if you are making a living , there have to be some individual circumstances where some compassion has to play a part. I also think it could have gained him more business , as maybe the desperate husband could have told others about what an excellent company the druggist was running and there may have been some publicity for his company , earning him much more money in the long run.","NA",NA,"UK",NA,1,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","not wrong",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
642,"control","47744.199999809265","debriefing_form.html","external-html",27,327979,"0.0-7.0","5ea8c40504081a31ebd22b41","618c128dfba7721f72bf2b1b","618c5a5990306ec286f570cb","ucrgw26u1m33uwy","58",0,1413,1,12830.5,NA,"9854.69999980926",NA,NA,NA,NA,8,18506.1999998093,"Trolley","control",1,"4292.199999809265",1,0,0,NA,"""","""","""","""","""",6,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"5166.199999809265",1,0,0,NA,5,"similar ideas in philosophical discussions","because there was always a chance, however remote, that the five would jump out of the way - but Paul's deliberate act caused the fat man's death whereas chance, misfortune etc would cause the 5 people's.","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
590,"control","2537","""","survey-text",26,326162,"0.0-6.0","5ea98852cb0af2098caf14a4","618c128dfba7721f72bf2b1c","618c55da46c68748867d7a31","bfqvjtxuonqxkw4","26",4,1302,1,19572,NA,"15229",NA,NA,NA,NA,8,41338,"Trolley","control",4,"23693",1,0,0,NA,"{""Q0"":""}","""","""","""","""",2,0,0,0,0,0,2,0,1,0,"2",1,0,0,4,"6197",1,0,0,NA,3,"Yes. The trolley problem - I have thought about it before and can see both sides however I think this scenario differs slightly as the fat man is not in any danger initially.","Paul is inserting himself into the event and making a decision which affects the lives of the fat man and his family. Whether Paul’s actions are justified or not, he still made the decision to end the life of someone.","NA",NA,"UK",NA,1,1,1,"neutral","neutral","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","not wrong","wrong","not wrong",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,4,"unstated","reason","2","reason","reason","unstated","reason","2","reason",FALSE
616,"cog_load","5166","""","survey-text",53,509009,"0.0-6.0","5ea98c900640c90a3db307ff","618c128dfba7721f72bf2b20","618c57f1d51645b12d1d4565","adaq7t8mn2j4z3g","51",1,1593,1,12901,"1","8623",1,0,0,"2",8,30678,"Jennifer","cog_load",1,"11749",1,0,0,"2","{""Q0"":""No""}","""","""","""","""",6,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"9420",1,0,0,"1",6,"No","The person donated their body to science not to be eaten. Additionally it would deeply upset anyone who knew the person if it came to light. Further more  cannibalism is socially unacceptable and lastly she's a veggie.","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
438,"cog_load","42000.200000047684","""","survey-text",52,283732,"0.0-6.0","5eaa8fa180e800012e13e9b8","618c128dfba7721f72bf2b15","618c4a8d0b466208b69d98b5","ncv0fvuflkeaw4t","68",1,1847,1,8935.20000004768,"2","3442.79999995232",1,0,0,"0",8,18406.2000000477,"Heinz","cog_load",2,"11624.399999976158",1,0,0,"0","{""Q0"":""difficult at first to fully understand the task ,another practice would have been good ""}","""","""","""","""",6,0,1,2,0,0,0,0,0,0,"1",1,0,0,3,"10092",1,0,0,"0",6,"no",NA,"NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","reason","reason","no reason","unstated","2","reason","reason",FALSE
515,"cog_load","4572.70000000298","""","survey-text",73,364649,"0.0-6.0","5eac1a01df23cb2202646da6","618c128dfba7721f72bf2b11","618c50482a8814943602bd85","67lyssasa3ks45p","54",0,1902.39999999106,1,11705.200000003,"0","8611.5",0,2,0,"1",8,37601.1000000089,"Trolley","cog_load",3,"15436.70000000298",0,0,3,"1","{""Q0"":""no""}","""","""","""","""",6,0,0,0,0,1,0,0,1,0,"0",1,0,0,3,"14153.20000000298",1,0,0,"1",5,"no",NA,"NA",NA,"UK",2,3,1,1,"wrong","wrong","There is nothing wrong.","wrong","wrong","not wrong","not wrong","not wrong","wrong",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
782,"control","48658","debriefing_form.html","external-html",27,380279,"0.0-7.0","5eacdbcbcde80734f2983cd6","618c128dfba7721f72bf2b1b","618c810653ef6dd6a08cc1ef","javaqtox0zahhcp","58",0,1951,1,43496,NA,"6303.00000000003",NA,NA,NA,NA,8,41923,"Heinz","control",2,"7375",1,0,0,NA,"""","""","""","""","""",6,0,0,0,0,1,0,0,0,0,"2",1,0,0,2,"9637",1,0,0,NA,6,"No","He was being too greedy, he could have settled for half the money and still made four times more than what he paid for it","NA",NA,"UK",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","wrong","wrong","wrong",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
708,"cog_load","40946","""","survey-text",53,621751,"0.0-6.0","5ead6e3b3bba060402d296d6","618c128dfba7721f72bf2b1b","618c66d364d1a8effd28e797","omrl29w5fen1rpr","58",0,3400,1,22087,"1","11707",1,0,0,"1",8,61227,"Trolley","cog_load",3,"11945.000000000058",1,0,0,"3","{""Q0"":""The scenario - were it real - would likely have more variables that the truncated story offered.""}","""","""","""","""",4,0,1,0,0,1,0,1,0,0,"2",1,0,0,3,"11477",1,0,0,"1",5,"No","Paul does not have the authority to take the life of another person, even if doing so would seem to have a Least-Worse.","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1107,"cog_load","3699","""","survey-text",53,439476,"0.0-6.0","5eadbf5cd155630a832ede38","618d7b245d63c4043bcefa05","618dab1c43a747aca371364c","vmvl5cyqefhfm66","36",0,2147,1,21559,"1","5589",1,0,0,"0",8,60308,"Trolley","cog_load",1,"12413.99999999997",1,0,0,"1","{""Q0"":""no""}","""","""","""","""",7,1,0,0,1,0,0,0,1,0,"2",1,0,0,1,"6898",1,0,0,"0",7,"No","There’s no actual proof that by killing one person it saved the others. You can’t be certain about something unless it plays out. Eg if he would of not pushed the fat man then he would see if 5 people actually died.","NA",NA,"UK",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
9,"cog_load","15356.79999999702","debriefing_form.html","external-html",54,296214,"0.0-7.0","5eb146e12546160370b312e9","618c128dfba7721f72bf2b0e","618c1fad927e7b7677a46753","2yk8r4f9a12kw3u","24",0,1889.90000000596,1,13320.3999999911,"1","10988.299999997",1,0,0,"1",8,19582.1999999881,"Heinz","cog_load",6,"10106.300000011921",1,0,0,"5","""","""","""","""","""",5,0,0,0,0,1,0,0,1,0,"2",1,0,0,2,"8337.70000000298",1,0,0,"1",6,"Yes. Pharmaceutical companies overcharging for medicine","To save his wife life.","NA",NA,"UK",1,1,1,1,"right","wrong","It's wrong and I can provide a valid reason.","not wrong","wrong","not wrong","not wrong","wrong","wrong",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1139,NA,"12845.5","""","html-button-response",4,25116,"0.0-3.0","5eb1ee129d99fc34fa66d740","618d7b245d63c4043bcefa04","618dc3329c2b2ae570584aa5","x0b9l2d8zjh4jzr","22",1,1678.19999999925,1,12845.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<img src=""img/attention2.png""><br>","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
369,"cog_load","30741.599999904633","debriefing_form.html","external-html",53,439858,"0.0-7.0","5eb2983b6d99fc00082beab8","618c128dfba7721f72bf2b33","618c45f1c848e7206e2005d9","pds3dlf6k8sap2p","42",0,1365.40000009537,1,13117.4000000954,"2","14669.3999996185",1,0,0,"1",8,22012.7999997139,"Trolley","cog_load",2,"18668.5",1,0,0,"3","""","""","""","""","""",6,0,1,1,0,1,0,0,1,0,"0",1,0,0,5,"8452.5",1,0,0,"1",6,"Yes but with a runaway train and a track switch with 5 old people or 1 pregnant woman as the options",NA,"NA",NA,"UK",1,1,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","not wrong",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,"unstated","no reason","reason","reason","unstated","unstated","no reason","reason","reason",FALSE
